OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
160,0796,SUN AIRE,2575,1344,0.521941,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7094189.00390625,11288.5305387959
161,0383,HOPE,2937,1033,0.351719,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5571203.953125,9633.47487669579
162,0119,CENTRAL HIGH,2137,1116,0.522227,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3894994.078125,7835.03112324489
163,0672,RANCHO,2026,1269,0.626357,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827918.4921875,7775.93528061276
164,0217,DESERT RIVER,357,142,0.397759,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7619942.3515625,12755.6747958394
165,0742,SENTRY,1549,965,0.622982,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1640268.23046875,7592.06885027393
166,0581,OAKTREE,2702,1728,0.639526,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3821452.015625,9722.97245059854
167,0024,APACHE,1241,737,0.593875,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2911008.69140625,7959.16608179955
168,0801,SUN TRAILS,3588,1721,0.479654,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5294431.85546875,11810.2011981711
169,0177,COVINA,2342,1240,0.529461,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685798.046875,7679.98879180014
170,0825,TABLE MESA,37,18,0.486486,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,128335452.671875,71186.4424027002
171,0756,SIERRA VERDE,1531,826,0.539516,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2831086.15234375,7591.82739625025
172,0134,CITRUS GROVES,3753,2357,0.62803,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8954062.671875,22564.1913948619
173,0704,ROMA,1197,461,0.385129,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3750001.28125,7733.02049405821
174,0201,DEER VALLEY,1914,937,0.48955,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,17633106.6953125,21469.7272448182
175,0391,IMES,426,117,0.274647,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866315.5078125,6609.72051747271
176,0866,VARNEY PARK,1770,861,0.48644,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3095315.05078125,9139.99936735727
177,0813,SUNNYSLOPE,1558,733,0.470474,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4203903.75390625,9325.68930834688
178,0658,PORTOBELLO,2204,1344,0.6098,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5829517.43359375,14306.8224193856
179,0815,SUNRISE,2784,1264,0.454022,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4309592.4765625,8314.92112438108
180,0142,CLUB WEST,4518,2843,0.62926,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10675713.703125,14923.9529226813
181,0768,SOLEDAD,2885,980,0.339688,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4838073.41796875,9502.7718031461
182,0846,TRAILSIDE,2923,1074,0.36743,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10285885.8398438,15445.8261154367
183,0239,DRIFTWOOD,3641,1936,0.531722,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6762026.703125,11267.0321527835
184,0181,CRABAPPLE,2042,939,0.459843,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21007150.921875,22150.0463506451
185,0004,ADOBE,1092,499,0.456959,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2334387.32421875,7737.14959356384
186,0099,CANDLELIGHT,2438,1387,0.568908,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734637.78515625,7730.01682507997
187,0110,CARON,2056,1000,0.486381,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2774310.5234375,7689.54779871213
188,0847,TRAMONTO,2925,1605,0.548717,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13294730.4335938,20174.5854448276
189,0728,SAN VICTOR,1963,1293,0.658685,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370676.9765625,9772.67897552928
190,0213,DESERT HILLS,3096,1745,0.56363,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,44980013.953125,34339.9117450005
191,0858,TWILIGHT,1894,759,0.400739,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7605823.1640625,12469.721549961
192,0416,KALER,3348,1461,0.436379,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4910433.81640625,9670.7140165808
193,0186,CROCUS,1414,851,0.601838,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1870315.71484375,5781.23756014883
194,0067,BLUE HORIZONS,1987,835,0.420231,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9706284.99609375,12250.3384480854
195,0450,LILAC,2818,1303,0.462384,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11204850.1289063,15476.6427726555
196,0370,HIGLEY,2324,1151,0.495266,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713530.8671875,7708.08540122806
197,0668,QUEEN CREEK,2286,1160,0.507436,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9049084.12109375,15157.8627661428
198,0428,LAKE PLEASANT,1927,1074,0.557343,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,37930339.0273438,35783.2763436905
199,0289,FOUNTAIN HILLS,2542,1889,0.743115,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7091138.51953125,16090.4940699494
200,0626,PEBBLE CREEK,6558,5809,0.885788,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14567396.9179688,17392.2903660161
201,0798,SUN DEVIL,1186,413,0.348229,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6438304.43359375,10928.9727044114
202,0816,SUNSET HILLS,3351,1626,0.485228,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8127086.578125,15767.3453169803
203,0355,HARVEST,2382,1236,0.518891,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,18632118.8710938,23065.9524728742
204,0432,LANE,2358,1706,0.723494,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7451024.3359375,10893.2171650143
205,0028,ARBOLEDA,3035,1680,0.553542,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7407468.875,11517.8116567643
206,0869,VERMONT,1780,779,0.43764,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725940.22265625,7721.74297691466
207,0806,SUNDANCE WEST,3752,1919,0.51146,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8217849.890625,12727.9558344043
208,0490,MARIGOLD,1528,699,0.45746,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2374858.93359375,6840.8056872027
209,0803,SUNBURST,1472,682,0.463315,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3737445.67578125,7732.57989834415
210,0199,DC RANCH,3335,2046,0.613493,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16556034.0859375,18914.6721300967
211,0362,HERITAGE,2652,993,0.374434,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5133384.37109375,12536.8435841163
212,0196,DANBURY,2300,1206,0.524347,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3915413.40625,10039.5958038706
213,0521,MIRADA,1939,1200,0.618875,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2430852.40625,10761.7761972537
214,0664,PUEBLO GRANDE,1035,307,0.296618,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7284321.6015625,14088.5305651135
215,0749,SHAW BUTTE,2245,1074,0.478396,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3640454.21484375,7677.48448963383
216,0465,LONGHORN,3173,1914,0.603214,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6383300.60546875,11491.5486991115
217,0906,WHITTON,286,184,0.643356,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,336991.484375,2766.37266532567
218,0358,HATCHER,2025,1058,0.522469,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724144.66015625,6751.6830096222
219,0512,MESA VISTA,2597,1350,0.51983,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3804425.7578125,7793.81965224331
220,0315,GILBERT,2652,1418,0.53469,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3667591.52734375,7972.04641425293
221,0713,RUSSET,2151,1189,0.552766,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14656206.1484375,15268.432542483
222,0036,ASANTE,1074,509,0.473929,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,24564468.9453125,21763.9733995025
